#
# Output file generated by Yacora 1.6.3
# =====================================
#   Filename: 'PopKoeff_n=3.txt'
#   Date of creation: 22. May 2025
#   Time of creation: 08:18:06
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 79 calculated values between 1.0000 and 100.0000
#              T_n1: Fixed value 9284.0000
#              n_e: 196 calculated values between 1.0000e+16 and 1.0000e+21
#              n_i1: Fixed value 0.0000
#              n_n2: Fixed value 1.0000

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           POP_COEFF      
   78.9652       1.0000e+17    8.61653469e-24     
   78.9652       1.0608e+17    8.61255173e-24     
   78.9652       1.1253e+17    8.60840751e-24     
   78.9652       1.1938e+17    8.60409530e-24     
   78.9652       1.2664e+17    8.59960799e-24     
   78.9652       1.3434e+17    8.59493816e-24     
   78.9652       1.4251e+17    8.59007801e-24     
   78.9652       1.5118e+17    8.58501936e-24     
   78.9652       1.6037e+17    8.57975362e-24     
   78.9652       1.7013e+17    8.57427177e-24     
   78.9652       1.8047e+17    8.56856437e-24     
   78.9652       1.9145e+17    8.56262149e-24     
   78.9652       2.0309e+17    8.55643271e-24     
   78.9652       2.1544e+17    8.54998713e-24     
   78.9652       2.2855e+17    8.54327327e-24     
   78.9652       2.4245e+17    8.53627912e-24     
   78.9652       2.5719e+17    8.52899208e-24     
   78.9652       2.7283e+17    8.52139892e-24     
   78.9652       2.8943e+17    8.51348578e-24     
   78.9652       3.0703e+17    8.50523812e-24     
   78.9652       3.2570e+17    8.49664071e-24     
   78.9652       3.4551e+17    8.48767757e-24     
   78.9652       3.6652e+17    8.47833197e-24     
   78.9652       3.8882e+17    8.46858637e-24     
   78.9652       4.1246e+17    8.45842240e-24     
   78.9652       4.3755e+17    8.44782086e-24     
   78.9652       4.6416e+17    8.43676162e-24     
   78.9652       4.9239e+17    8.42522363e-24     
   78.9652       5.2233e+17    8.41318492e-24     
   78.9652       5.5410e+17    8.40062249e-24     
   78.9652       5.8780e+17    8.38751235e-24     
   78.9652       6.2355e+17    8.37382947e-24     
   78.9652       6.6147e+17    8.35954775e-24     
   78.9652       7.0170e+17    8.34463999e-24     
   78.9652       7.4438e+17    8.32907790e-24     
   78.9652       7.8965e+17    8.31283205e-24     
   78.9652       8.3768e+17    8.29587185e-24     
   78.9652       8.8862e+17    8.27816557e-24     
   78.9652       9.4267e+17    8.25968029e-24     
   78.9652       1.0000e+18    8.24038191e-24     
   78.9652       1.0608e+18    8.22023516e-24     
   78.9652       1.1253e+18    8.19920355e-24     
   78.9652       1.1938e+18    8.17724944e-24     
   78.9652       1.2664e+18    8.15433399e-24     
   78.9652       1.3434e+18    8.13041720e-24     
   78.9652       1.4251e+18    8.10545792e-24     
   78.9652       1.5118e+18    8.07941388e-24     
   78.9652       1.6037e+18    8.05224172e-24     
   78.9652       1.7013e+18    8.02389703e-24     
   78.9652       1.8047e+18    7.99433440e-24     
   78.9652       1.9145e+18    7.96350753e-24     
   78.9652       2.0309e+18    7.93136921e-24     
   78.9652       2.1544e+18    7.89787153e-24     
   78.9652       2.2855e+18    7.86296591e-24     
   78.9652       2.4245e+18    7.82660326e-24     
   78.9652       2.5719e+18    7.78873415e-24     
   78.9652       2.7283e+18    7.74930896e-24     
   78.9652       2.8943e+18    7.70827809e-24     
   78.9652       3.0703e+18    7.66559223e-24     
   78.9652       3.2570e+18    7.62120254e-24     
   78.9652       3.4551e+18    7.57506102e-24     
   78.9652       3.6652e+18    7.52712078e-24     
   78.9652       3.8882e+18    7.47733643e-24     
   78.9652       4.1246e+18    7.42566441e-24     
   78.9652       4.3755e+18    7.37206348e-24     
   78.9652       4.6416e+18    7.31649508e-24     
   78.9652       4.9239e+18    7.25892387e-24     
   78.9652       5.2233e+18    7.19931819e-24     
   78.9652       5.5410e+18    7.13765054e-24     
   78.9652       5.8780e+18    7.07389820e-24     
   78.9652       6.2355e+18    7.00804367e-24     
   78.9652       6.6147e+18    6.94007524e-24     
   78.9652       7.0170e+18    6.86998756e-24     
   78.9652       7.4438e+18    6.79778210e-24     
   78.9652       7.8965e+18    6.72346769e-24     
   78.9652       8.3768e+18    6.64706094e-24     
   78.9652       8.8862e+18    6.56858672e-24     
   78.9652       9.4267e+18    6.48807846e-24     
   78.9652       1.0000e+19    6.40557851e-24     
   78.9652       1.0608e+19    6.32113836e-24     
   78.9652       1.1253e+19    6.23481876e-24     
   78.9652       1.1938e+19    6.14668984e-24     
   78.9652       1.2664e+19    6.05683102e-24     
   78.9652       1.3434e+19    5.96533090e-24     
   78.9652       1.4251e+19    5.87228700e-24     
   78.9652       1.5118e+19    5.77780544e-24     
   78.9652       1.6037e+19    5.68200039e-24     
   78.9652       1.7013e+19    5.58499360e-24     
   78.9652       1.8047e+19    5.48691362e-24     
   78.9652       1.9145e+19    5.38789508e-24     
   78.9652       2.0309e+19    5.28807779e-24     
   78.9652       2.1544e+19    5.18760582e-24     
   78.9652       2.2855e+19    5.08662642e-24     
   78.9652       2.4245e+19    4.98528902e-24     
   78.9652       2.5719e+19    4.88374409e-24     
   78.9652       2.7283e+19    4.78214198e-24     
   78.9652       2.8943e+19    4.68063185e-24     
   78.9652       3.0703e+19    4.57936050e-24     
   78.9652       3.2570e+19    4.47847131e-24     
   78.9652       3.4551e+19    4.37810321e-24     
   78.9652       3.6652e+19    4.27838967e-24     
   78.9652       3.8882e+19    4.17945780e-24     
   78.9652       4.1246e+19    4.08142760e-24     
   78.9652       4.3755e+19    3.98441118e-24     
   78.9652       4.6416e+19    3.88851217e-24     
   78.9652       4.9239e+19    3.79382525e-24     
   78.9652       5.2233e+19    3.70043578e-24     
   78.9652       5.5410e+19    3.60841948e-24     
   78.9652       5.8780e+19    3.51784236e-24     
   78.9652       6.2355e+19    3.42876066e-24     
   78.9652       6.6147e+19    3.34122092e-24     
   78.9652       7.0170e+19    3.25526019e-24     
   78.9652       7.4438e+19    3.17090627e-24     
   78.9652       7.8965e+19    3.08817814e-24     
   78.9652       8.3768e+19    3.00708632e-24     
   78.9652       8.8862e+19    2.92763345e-24     
   78.9652       9.4267e+19    2.84981483e-24     
   78.9652       1.0000e+20    2.77361903e-24     
   78.9652       1.0608e+20    2.69902855e-24     
   78.9652       1.1253e+20    2.62602051e-24     
   78.9652       1.1938e+20    2.55456733e-24     
   78.9652       1.2664e+20    2.48463744e-24     
   78.9652       1.3434e+20    2.41619599e-24     
   78.9652       1.4251e+20    2.34920552e-24     
   78.9652       1.5118e+20    2.28362668e-24     
   78.9652       1.6037e+20    2.21941884e-24     
   78.9652       1.7013e+20    2.15654076e-24     
   78.9652       1.8047e+20    2.09495110e-24     
   78.9652       1.9145e+20    2.03460908e-24     
   78.9652       2.0309e+20    1.97547488e-24     
   78.9652       2.1544e+20    1.91751015e-24     
   78.9652       2.2855e+20    1.86067838e-24     
   78.9652       2.4245e+20    1.80494529e-24     
   78.9652       2.5719e+20    1.75027905e-24     
   78.9652       2.7283e+20    1.69665059e-24     
   78.9652       2.8943e+20    1.64403374e-24     
   78.9652       3.0703e+20    1.59240532e-24     
   78.9652       3.2570e+20    1.54174524e-24     
   78.9652       3.4551e+20    1.49203653e-24     
   78.9652       3.6652e+20    1.44326521e-24     
   78.9652       3.8882e+20    1.39542029e-24     
   78.9652       4.1246e+20    1.34849358e-24     
   78.9652       4.3755e+20    1.30247950e-24     
   78.9652       4.6416e+20    1.25737491e-24     
   78.9652       4.9239e+20    1.21317885e-24     
   78.9652       5.2233e+20    1.16989222e-24     
   78.9652       5.5410e+20    1.12751758e-24     
   78.9652       5.8780e+20    1.08605878e-24     
   78.9652       6.2355e+20    1.04552066e-24     
   78.9652       6.6147e+20    1.00590878e-24     
   78.9652       7.0170e+20    9.67229060e-25     
   78.9652       7.4438e+20    9.29487535e-25     
   78.9652       7.8965e+20    8.92690035e-25     
   78.9652       8.3768e+20    8.56841940e-25     
   78.9652       8.8862e+20    8.21947935e-25     
   78.9652       9.4267e+20    7.88011791e-25     
   78.9652       1.0000e+21    7.55036178e-25     
   83.7678       1.0000e+16    8.80818708e-24     
   83.7678       1.0608e+16    8.80737088e-24     
   83.7678       1.1253e+16    8.80651942e-24     
   83.7678       1.1938e+16    8.80563124e-24     
   83.7678       1.2664e+16    8.80470485e-24     
   83.7678       1.3434e+16    8.80373868e-24     
   83.7678       1.4251e+16    8.80273110e-24     
   83.7678       1.5118e+16    8.80168046e-24     
   83.7678       1.6037e+16    8.80058499e-24     
   83.7678       1.7013e+16    8.79944290e-24     
   83.7678       1.8047e+16    8.79825232e-24     
   83.7678       1.9145e+16    8.79701131e-24     
   83.7678       2.0309e+16    8.79571786e-24     
   83.7678       2.1544e+16    8.79436989e-24     
   83.7678       2.2855e+16    8.79296524e-24     
   83.7678       2.4245e+16    8.79150168e-24     
   83.7678       2.5719e+16    8.78997688e-24     
   83.7678       2.7283e+16    8.78838845e-24     
   83.7678       2.8943e+16    8.78673390e-24     
   83.7678       3.0703e+16    8.78501065e-24     
   83.7678       3.2570e+16    8.78321603e-24     
   83.7678       3.4551e+16    8.78134726e-24     
   83.7678       3.6652e+16    8.77940146e-24     
   83.7678       3.8882e+16    8.77737566e-24     
   83.7678       4.1246e+16    8.77526674e-24     
   83.7678       4.3755e+16    8.77307148e-24     
   83.7678       4.6416e+16    8.77078655e-24     
   83.7678       4.9239e+16    8.76840847e-24     
   83.7678       5.2233e+16    8.76593360e-24     
   83.7678       5.5410e+16    8.76335819e-24     
   83.7678       5.8780e+16    8.76067831e-24     
   83.7678       6.2355e+16    8.75788987e-24     
   83.7678       6.6147e+16    8.75498859e-24     
   83.7678       7.0170e+16    8.75197001e-24     
   83.7678       7.4438e+16    8.74882950e-24     
   83.7678       7.8965e+16    8.74556216e-24     
   83.7678       8.3768e+16    8.74216293e-24     
   83.7678       8.8862e+16    8.73862645e-24     
   83.7678       9.4267e+16    8.73494717e-24     
   83.7678       1.0000e+17    8.73111923e-24     
   83.7678       1.0608e+17    8.72713651e-24     
   83.7678       1.1253e+17    8.72299259e-24     
   83.7678       1.1938e+17    8.71868073e-24     
   83.7678       1.2664e+17    8.71419386e-24     
   83.7678       1.3434e+17    8.70952458e-24     
   83.7678       1.4251e+17    8.70466511e-24     
   83.7678       1.5118e+17    8.69960728e-24     
   83.7678       1.6037e+17    8.69434253e-24     
   83.7678       1.7013e+17    8.68886188e-24     
   83.7678       1.8047e+17    8.68315590e-24     
   83.7678       1.9145e+17    8.67721469e-24     
   83.7678       2.0309e+17    8.67102786e-24     
   83.7678       2.1544e+17    8.66458453e-24     
   83.7678       2.2855e+17    8.65787326e-24     
   83.7678       2.4245e+17    8.65088207e-24     
   83.7678       2.5719e+17    8.64359838e-24     
   83.7678       2.7283e+17    8.63600900e-24     
   83.7678       2.8943e+17    8.62810010e-24     
   83.7678       3.0703e+17    8.61985719e-24     
   83.7678       3.2570e+17    8.61126505e-24     
   83.7678       3.4551e+17    8.60230775e-24     
   83.7678       3.6652e+17    8.59296858e-24     
   83.7678       3.8882e+17    8.58323006e-24     
   83.7678       4.1246e+17    8.57307385e-24     
   83.7678       4.3755e+17    8.56248077e-24     
   83.7678       4.6416e+17    8.55143073e-24     
   83.7678       4.9239e+17    8.53990272e-24     
   83.7678       5.2233e+17    8.52787478e-24     
   83.7678       5.5410e+17    8.51532396e-24     
   83.7678       5.8780e+17    8.50222627e-24     
   83.7678       6.2355e+17    8.48855671e-24     
   83.7678       6.6147e+17    8.47428919e-24     
   83.7678       7.0170e+17    8.45939652e-24     
   83.7678       7.4438e+17    8.44385039e-24     
   83.7678       7.8965e+17    8.42762137e-24     
   83.7678       8.3768e+17    8.41067886e-24     
   83.7678       8.8862e+17    8.39299108e-24     
   83.7678       9.4267e+17    8.37452508e-24     
   83.7678       1.0000e+18    8.35524670e-24     
   83.7678       1.0608e+18    8.33512061e-24     
   83.7678       1.1253e+18    8.31411025e-24     
   83.7678       1.1938e+18    8.29217785e-24     
   83.7678       1.2664e+18    8.26928448e-24     
   83.7678       1.3434e+18    8.24539001e-24     
   83.7678       1.4251e+18    8.22045312e-24     
   83.7678       1.5118e+18    8.19443138e-24     
   83.7678       1.6037e+18    8.16728123e-24     
   83.7678       1.7013e+18    8.13895804e-24     
   83.7678       1.8047e+18    8.10941616e-24     
   83.7678       1.9145e+18    8.07860898e-24     
   83.7678       2.0309e+18    8.04648901e-24     
   83.7678       2.1544e+18    8.01300795e-24     
   83.7678       2.2855e+18    7.97811685e-24     
   83.7678       2.4245e+18    7.94176619e-24     
   83.7678       2.5719e+18    7.90390602e-24     
   83.7678       2.7283e+18    7.86448619e-24     
   83.7678       2.8943e+18    7.82345650e-24     
   83.7678       3.0703e+18    7.78076694e-24     
   83.7678       3.2570e+18    7.73636795e-24     
   83.7678       3.4551e+18    7.69021070e-24     
   83.7678       3.6652e+18    7.64224740e-24     
   83.7678       3.8882e+18    7.59243164e-24     
   83.7678       4.1246e+18    7.54071880e-24     
   83.7678       4.3755e+18    7.48706644e-24     
   83.7678       4.6416e+18    7.43143473e-24     
   83.7678       4.9239e+18    7.37378692e-24     
   83.7678       5.2233e+18    7.31408987e-24     
   83.7678       5.5410e+18    7.25231449e-24     
   83.7678       5.8780e+18    7.18843635e-24     
   83.7678       6.2355e+18    7.12243615e-24     
   83.7678       6.6147e+18    7.05430032e-24     
   83.7678       7.0170e+18    6.98402151e-24     
   83.7678       7.4438e+18    6.91159916e-24     
   83.7678       7.8965e+18    6.83703998e-24     
   83.7678       8.3768e+18    6.76035845e-24     
   83.7678       8.8862e+18    6.68157723e-24     
   83.7678       9.4267e+18    6.60072758e-24     
   83.7678       1.0000e+19    6.51784968e-24     
   83.7678       1.0608e+19    6.43299286e-24     
   83.7678       1.1253e+19    6.34621582e-24     
   83.7678       1.1938e+19    6.25758668e-24     
   83.7678       1.2664e+19    6.16718302e-24     
   83.7678       1.3434e+19    6.07509170e-24     
   83.7678       1.4251e+19    5.98140873e-24     
   83.7678       1.5118e+19    5.88623884e-24     
   83.7678       1.6037e+19    5.78969514e-24     
   83.7678       1.7013e+19    5.69189848e-24     
   83.7678       1.8047e+19    5.59297686e-24     
   83.7678       1.9145e+19    5.49306461e-24     
   83.7678       2.0309e+19    5.39230156e-24     
   83.7678       2.1544e+19    5.29083213e-24     
   83.7678       2.2855e+19    5.18880425e-24     
   83.7678       2.4245e+19    5.08636834e-24     
   83.7678       2.5719e+19    4.98367620e-24     
   83.7678       2.7283e+19    4.88087983e-24     
   83.7678       2.8943e+19    4.77813035e-24     
   83.7678       3.0703e+19    4.67557678e-24     
   83.7678       3.2570e+19    4.57336504e-24     
   83.7678       3.4551e+19    4.47163677e-24     
   83.7678       3.6652e+19    4.37052839e-24     
   83.7678       3.8882e+19    4.27017019e-24     
   83.7678       4.1246e+19    4.17068540e-24     
   83.7678       4.3755e+19    4.07218952e-24     
   83.7678       4.6416e+19    3.97478964e-24     
